goos: linux
goarch: amd64
pkg: github.com/ethereum/go-ethereum/core/vm
cpu: Intel(R) Core(TM) i5-4460  CPU @ 3.20GHz
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_0-Gas=600-4               	   90469	     13332 ns/op	       600.0 gas/op	        45.00 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_0-Gas=600-4               	   88461	     13244 ns/op	       600.0 gas/op	        45.30 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_1-Gas=600-4               	   86257	     13337 ns/op	       600.0 gas/op	        44.98 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_1-Gas=600-4               	   87955	     13416 ns/op	       600.0 gas/op	        44.72 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_1-Gas=600-4               	   89006	     13370 ns/op	       600.0 gas/op	        44.87 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_1-Gas=600-4               	   90069	     13407 ns/op	       600.0 gas/op	        44.75 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_1-Gas=600-4               	   89196	     13489 ns/op	       600.0 gas/op	        44.47 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_1-Gas=600-4               	   88698	     13350 ns/op	       600.0 gas/op	        44.94 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_1-Gas=600-4               	   87396	     13329 ns/op	       600.0 gas/op	        45.01 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_1-Gas=600-4               	   87678	     13481 ns/op	       600.0 gas/op	        44.50 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_1-Gas=600-4               	   88404	     13365 ns/op	       600.0 gas/op	        44.89 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_1-Gas=600-4               	   89576	     13218 ns/op	       600.0 gas/op	        45.39 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_2-Gas=600-4               	   90360	     13349 ns/op	       600.0 gas/op	        44.94 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_2-Gas=600-4               	   89862	     13414 ns/op	       600.0 gas/op	        44.72 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_2-Gas=600-4               	   87716	     13497 ns/op	       600.0 gas/op	        44.45 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_2-Gas=600-4               	   87945	     13342 ns/op	       600.0 gas/op	        44.96 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_2-Gas=600-4               	   87154	     13281 ns/op	       600.0 gas/op	        45.17 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_2-Gas=600-4               	   87984	     13429 ns/op	       600.0 gas/op	        44.67 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_2-Gas=600-4               	   85524	     13297 ns/op	       600.0 gas/op	        45.12 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_2-Gas=600-4               	   88659	     13405 ns/op	       600.0 gas/op	        44.75 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_2-Gas=600-4               	   88053	     13443 ns/op	       600.0 gas/op	        44.63 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_2-Gas=600-4               	   86132	     13456 ns/op	       600.0 gas/op	        44.59 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_3-Gas=600-4               	   89113	     13201 ns/op	       600.0 gas/op	        45.45 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_3-Gas=600-4               	   88681	     13182 ns/op	       600.0 gas/op	        45.51 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_3-Gas=600-4               	   86611	     13107 ns/op	       600.0 gas/op	        45.77 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_3-Gas=600-4               	   86341	     13282 ns/op	       600.0 gas/op	        45.17 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_3-Gas=600-4               	   89829	     13199 ns/op	       600.0 gas/op	        45.45 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_3-Gas=600-4               	   89497	     13262 ns/op	       600.0 gas/op	        45.24 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_3-Gas=600-4               	   87990	     13169 ns/op	       600.0 gas/op	        45.56 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_3-Gas=600-4               	   90261	     13179 ns/op	       600.0 gas/op	        45.52 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_3-Gas=600-4               	   90826	     13245 ns/op	       600.0 gas/op	        45.29 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_3-Gas=600-4               	   89137	     13250 ns/op	       600.0 gas/op	        45.28 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_4-Gas=600-4               	   88105	     13436 ns/op	       600.0 gas/op	        44.65 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_4-Gas=600-4               	   89299	     13326 ns/op	       600.0 gas/op	        45.02 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_4-Gas=600-4               	   88333	     13278 ns/op	       600.0 gas/op	        45.18 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_4-Gas=600-4               	   87244	     13439 ns/op	       600.0 gas/op	        44.64 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_4-Gas=600-4               	   87716	     13458 ns/op	       600.0 gas/op	        44.58 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_4-Gas=600-4               	   87901	     13409 ns/op	       600.0 gas/op	        44.74 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_4-Gas=600-4               	   89947	     13424 ns/op	       600.0 gas/op	        44.69 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_4-Gas=600-4               	   89342	     13504 ns/op	       600.0 gas/op	        44.42 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_4-Gas=600-4               	   87733	     13375 ns/op	       600.0 gas/op	        44.85 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_4-Gas=600-4               	   90098	     13355 ns/op	       600.0 gas/op	        44.92 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_5-Gas=600-4               	   88030	     13363 ns/op	       600.0 gas/op	        44.89 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_5-Gas=600-4               	   88572	     13220 ns/op	       600.0 gas/op	        45.38 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_5-Gas=600-4               	   91046	     13279 ns/op	       600.0 gas/op	        45.18 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_5-Gas=600-4               	   88015	     13218 ns/op	       600.0 gas/op	        45.39 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_5-Gas=600-4               	   88576	     13224 ns/op	       600.0 gas/op	        45.37 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_5-Gas=600-4               	   87970	     13206 ns/op	       600.0 gas/op	        45.43 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_5-Gas=600-4               	   87194	     13195 ns/op	       600.0 gas/op	        45.47 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_5-Gas=600-4               	   87781	     13275 ns/op	       600.0 gas/op	        45.19 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_5-Gas=600-4               	   91120	     13284 ns/op	       600.0 gas/op	        45.16 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_5-Gas=600-4               	   88856	     13327 ns/op	       600.0 gas/op	        45.02 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_6-Gas=600-4               	   88366	     13240 ns/op	       600.0 gas/op	        45.31 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_6-Gas=600-4               	   87079	     13213 ns/op	       600.0 gas/op	        45.40 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_6-Gas=600-4               	   89280	     13226 ns/op	       600.0 gas/op	        45.36 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_6-Gas=600-4               	   89313	     13278 ns/op	       600.0 gas/op	        45.18 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_6-Gas=600-4               	   87337	     13269 ns/op	       600.0 gas/op	        45.21 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_6-Gas=600-4               	   88336	     13286 ns/op	       600.0 gas/op	        45.15 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_6-Gas=600-4               	   89894	     13135 ns/op	       600.0 gas/op	        45.67 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_6-Gas=600-4               	   91012	     13266 ns/op	       600.0 gas/op	        45.22 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_6-Gas=600-4               	   90840	     13187 ns/op	       600.0 gas/op	        45.49 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_6-Gas=600-4               	   87190	     13162 ns/op	       600.0 gas/op	        45.58 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_7-Gas=600-4               	   88873	     13265 ns/op	       600.0 gas/op	        45.23 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_7-Gas=600-4               	   87541	     13210 ns/op	       600.0 gas/op	        45.41 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_7-Gas=600-4               	   87768	     13238 ns/op	       600.0 gas/op	        45.32 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_7-Gas=600-4               	   88692	     13184 ns/op	       600.0 gas/op	        45.50 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_7-Gas=600-4               	   88663	     13425 ns/op	       600.0 gas/op	        44.69 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_7-Gas=600-4               	   88538	     13269 ns/op	       600.0 gas/op	        45.21 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_7-Gas=600-4               	   88404	     13310 ns/op	       600.0 gas/op	        45.07 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_7-Gas=600-4               	   88813	     13259 ns/op	       600.0 gas/op	        45.25 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_7-Gas=600-4               	   88677	     13282 ns/op	       600.0 gas/op	        45.17 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_7-Gas=600-4               	   88676	     13342 ns/op	       600.0 gas/op	        44.97 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_8-Gas=600-4               	   88611	     13414 ns/op	       600.0 gas/op	        44.72 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_8-Gas=600-4               	   86131	     13561 ns/op	       600.0 gas/op	        44.24 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_8-Gas=600-4               	   88663	     13448 ns/op	       600.0 gas/op	        44.61 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_8-Gas=600-4               	   88537	     13308 ns/op	       600.0 gas/op	        45.08 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_8-Gas=600-4               	   86914	     13424 ns/op	       600.0 gas/op	        44.69 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_8-Gas=600-4               	   87098	     13307 ns/op	       600.0 gas/op	        45.08 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_8-Gas=600-4               	   89071	     13368 ns/op	       600.0 gas/op	        44.88 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_8-Gas=600-4               	   86287	     13385 ns/op	       600.0 gas/op	        44.82 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_8-Gas=600-4               	   89529	     13296 ns/op	       600.0 gas/op	        45.12 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_8-Gas=600-4               	   87908	     13313 ns/op	       600.0 gas/op	        45.06 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_9-Gas=600-4               	   90658	     13144 ns/op	       600.0 gas/op	        45.64 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_9-Gas=600-4               	   87786	     13236 ns/op	       600.0 gas/op	        45.33 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_9-Gas=600-4               	   89752	     13183 ns/op	       600.0 gas/op	        45.51 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_9-Gas=600-4               	   88674	     13186 ns/op	       600.0 gas/op	        45.50 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_9-Gas=600-4               	   89276	     13082 ns/op	       600.0 gas/op	        45.86 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_9-Gas=600-4               	   87153	     13401 ns/op	       600.0 gas/op	        44.77 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_9-Gas=600-4               	   90900	     13213 ns/op	       600.0 gas/op	        45.41 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_9-Gas=600-4               	   90356	     13165 ns/op	       600.0 gas/op	        45.57 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_9-Gas=600-4               	   90615	     13176 ns/op	       600.0 gas/op	        45.53 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_9-Gas=600-4               	   91406	     13191 ns/op	       600.0 gas/op	        45.48 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_10-Gas=600-4              	   89155	     13440 ns/op	       600.0 gas/op	        44.64 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_10-Gas=600-4              	   88964	     13303 ns/op	       600.0 gas/op	        45.10 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_10-Gas=600-4              	   87817	     13425 ns/op	       600.0 gas/op	        44.69 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_10-Gas=600-4              	   89740	     13464 ns/op	       600.0 gas/op	        44.56 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_10-Gas=600-4              	   89892	     13459 ns/op	       600.0 gas/op	        44.57 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_10-Gas=600-4              	   90468	     13307 ns/op	       600.0 gas/op	        45.08 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_10-Gas=600-4              	   88549	     13379 ns/op	       600.0 gas/op	        44.84 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_10-Gas=600-4              	   88936	     13327 ns/op	       600.0 gas/op	        45.01 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_10-Gas=600-4              	   90441	     13454 ns/op	       600.0 gas/op	        44.59 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_10-Gas=600-4              	   87103	     13331 ns/op	       600.0 gas/op	        45.00 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_11-Gas=600-4              	   88665	     13543 ns/op	       600.0 gas/op	        44.30 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_11-Gas=600-4              	   89367	     13457 ns/op	       600.0 gas/op	        44.58 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_11-Gas=600-4              	   88303	     13589 ns/op	       600.0 gas/op	        44.15 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_11-Gas=600-4              	   88158	     13458 ns/op	       600.0 gas/op	        44.58 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_11-Gas=600-4              	   89666	     13418 ns/op	       600.0 gas/op	        44.71 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_11-Gas=600-4              	   89198	     13531 ns/op	       600.0 gas/op	        44.34 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_11-Gas=600-4              	   87588	     13492 ns/op	       600.0 gas/op	        44.46 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_11-Gas=600-4              	   85771	     13479 ns/op	       600.0 gas/op	        44.51 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_11-Gas=600-4              	   86301	     13524 ns/op	       600.0 gas/op	        44.36 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_11-Gas=600-4              	   87543	     13399 ns/op	       600.0 gas/op	        44.77 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_12-Gas=600-4              	   89504	     13278 ns/op	       600.0 gas/op	        45.18 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_12-Gas=600-4              	   87076	     13213 ns/op	       600.0 gas/op	        45.40 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_12-Gas=600-4              	   88526	     13212 ns/op	       600.0 gas/op	        45.41 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_12-Gas=600-4              	   91424	     13267 ns/op	       600.0 gas/op	        45.22 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_12-Gas=600-4              	   90084	     13369 ns/op	       600.0 gas/op	        44.87 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_12-Gas=600-4              	   87044	     13348 ns/op	       600.0 gas/op	        44.94 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_12-Gas=600-4              	   88129	     13273 ns/op	       600.0 gas/op	        45.20 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_12-Gas=600-4              	   88755	     13229 ns/op	       600.0 gas/op	        45.35 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_12-Gas=600-4              	   89572	     13210 ns/op	       600.0 gas/op	        45.41 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_12-Gas=600-4              	   86125	     13199 ns/op	       600.0 gas/op	        45.45 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_13-Gas=600-4              	   89146	     13469 ns/op	       600.0 gas/op	        44.54 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_13-Gas=600-4              	   84452	     13410 ns/op	       600.0 gas/op	        44.74 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_13-Gas=600-4              	   87006	     13444 ns/op	       600.0 gas/op	        44.62 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_13-Gas=600-4              	   84595	     13385 ns/op	       600.0 gas/op	        44.82 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_13-Gas=600-4              	   88424	     13562 ns/op	       600.0 gas/op	        44.24 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_13-Gas=600-4              	   87897	     13458 ns/op	       600.0 gas/op	        44.58 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_13-Gas=600-4              	   86570	     13452 ns/op	       600.0 gas/op	        44.60 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_13-Gas=600-4              	   84853	     13513 ns/op	       600.0 gas/op	        44.40 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_13-Gas=600-4              	   87446	     13480 ns/op	       600.0 gas/op	        44.50 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_13-Gas=600-4              	   89620	     13486 ns/op	       600.0 gas/op	        44.48 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_14-Gas=600-4              	   88296	     13170 ns/op	       600.0 gas/op	        45.55 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_14-Gas=600-4              	   91174	     13235 ns/op	       600.0 gas/op	        45.33 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_14-Gas=600-4              	   90194	     13139 ns/op	       600.0 gas/op	        45.66 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_14-Gas=600-4              	   89860	     13345 ns/op	       600.0 gas/op	        44.95 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_14-Gas=600-4              	   89722	     13231 ns/op	       600.0 gas/op	        45.34 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_14-Gas=600-4              	   91480	     13198 ns/op	       600.0 gas/op	        45.45 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_14-Gas=600-4              	   87739	     13214 ns/op	       600.0 gas/op	        45.40 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_14-Gas=600-4              	   89953	     13258 ns/op	       600.0 gas/op	        45.25 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_14-Gas=600-4              	   88886	     13242 ns/op	       600.0 gas/op	        45.30 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_14-Gas=600-4              	   89204	     13243 ns/op	       600.0 gas/op	        45.30 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_15-Gas=600-4              	   87412	     13369 ns/op	       600.0 gas/op	        44.87 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_15-Gas=600-4              	   87966	     13415 ns/op	       600.0 gas/op	        44.72 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_15-Gas=600-4              	   88921	     13478 ns/op	       600.0 gas/op	        44.51 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_15-Gas=600-4              	   87608	     13381 ns/op	       600.0 gas/op	        44.83 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_15-Gas=600-4              	   87548	     13405 ns/op	       600.0 gas/op	        44.75 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_15-Gas=600-4              	   90516	     13402 ns/op	       600.0 gas/op	        44.76 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_15-Gas=600-4              	   87880	     13334 ns/op	       600.0 gas/op	        44.99 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_15-Gas=600-4              	   88516	     13268 ns/op	       600.0 gas/op	        45.21 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_15-Gas=600-4              	   89550	     13402 ns/op	       600.0 gas/op	        44.76 mgas/s	    1424 B/op	      23 allocs/op
